,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription,Address_Street
13667,person,Lidia Mikhailovna YERMOSHINA,,,
13668,person,Lidzia Mihailauna YARMOSHINA,,,
13669,person,Lidija Michajlovna JERMOSJINA,,,
13670,person,Lidzija Michajlauna JARMOSJYNA,,,
13671,person,,,,
13672,person,Анатолий Анатольевич ВАСИЛЬЕВ,,,
13673,person,Анатоль Анатольевіч ВАСІЛЬЕЎ,,,
13674,person,Anatoli Anatolievich VASILIEV,,,
13675,person,Anatol Anatolievich VASILIEU,,,
13676,person,Anatolij Anatoljevitj VASILJEV,,,
13677,person,Anatol Anatoljevitj VASILJEU,,,
13678,person,,,,
13679,person,Андрей Вениаминович ЯРИН,,,
13680,person,Andrei  Veniaminovich YARIN,,,
13681,person,,,,
13682,person,,,,
13683,person,Сергей Владиленович КИРИЕНКО,,,
13684,person,Sergei  Vladilenovich KIRIYENKO,,,
13685,person,,,,
13686,person,,,,
13687,person,Сергей Иванович  МЕНЯЙЛО,,,
13688,person,Sergei Ivanovich  MENYAILO,,,
13689,person,,,,
13690,person,,,,
13691,person,Александр Васильевич БОРТНИКОВ,,,
13692,person,Aleksandr  Vasilievich BORTNIKOV,,,
13693,person,,,,
13694,person,,,,
13695,person,Павел  Анатольевич ПОПОВ,,,
13696,person,Pavel  Anatolievich  POPOV,,,
13697,person,,,,
13698,person,,,,
13699,person,Алексей Юрьевич  КРИВОРУЧКО,,,
13700,person,Aleksei  Yurievich  KRIVORUCHKO,,,
13701,person,,,,
13702,person,,,,
13703,enterprise,Государственный научно-исследо­вательский  институт  органической химии и  технологии,,,
13704,enterprise,State Scientific Research Institute for Organic  Chemistry and Technology  (GosNIIOKhT),,,
13705,enterprise,,Moscow,RUSSIAN FEDERATION,Shosse Entuziastov 23
13706,person,Mehmet Ferruh AKALIN,,,
13707,person,,,,
13708,person,,,,
13709,person,,,,
13710,person,Ali Coscun  NAMOGLU,,,
13711,person,,,,
13712,person,,,,
13713,person,,,,
13714,enterprise,85th Main Centre for Special Services (GTsSS) of the Main Directorate of the General Staff of the Armed Forces of the Russian Federation (GU/GRU),,,
13715,enterprise,,Moscow,,Komsomol’skiy Prospekt
13716,person,Viktar Aliaksandravich LUKASHENKA,,,
13717,person,Виктор Александрович ЛУКАШЕНКО,,,
13718,person,Віктар Аляксандравіч ЛУКАШЭНКА,,,
13719,person,Viktor Aleksandrovich LUKASHENKO,,,
13720,person,Viktor Aleksandrovitj LUKASJENKO,,,
13721,person,Viktar Aljaksandravitj LUKASJENKA,,,
13722,person,,,,
13723,person,Иван Станиславович ТЕРТЕЛЬ,,,
13724,person,Іван Станіслававіч ТЭРТЭЛЬ,,,
13725,person,Ivan Stanislavovich TERTEL,,,
13726,person,Ivan Stanislavavich TERTEL,,,
13727,person,Ivan Stanislavovitj TERTEL,,,
13728,person,Ivan Stanislavavitj TERTEL,,,
13729,person,,,,
13730,person,Роман Иванович МЕЛЬНИК,,,
13731,person,Раман Іванавіч МЕЛЬНІК,,,
13732,person,Roman Ivanovich MELNIK,,,
13733,person,Raman Ivanavich MELNIK,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.046.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A046%3ATOC,,
13734,person,Roman Ivanovitj MELNIK,,,
13735,person,Raman Ivanavitj MELNIK,,,
13736,person,,,,
13737,person,Иван Данилович НОСКЕВИЧ,,,
13738,person,Іван Данілавіч НАСКЕВІЧ,,,
13739,person,Ivan Danilovich NOSKEVICH,,,
13740,person,Ivan Danilavich NASKEVICH,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.046.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A046%3ATOC,,
13741,person,Ivan Danilovitj NOSKEVITJ,,,
13742,person,Ivan Danilavitj NASKEVITJ,,,
13743,person,,,,
13744,person,Алексей Александрович ВОЛКОВ,,,
13745,person,Аляксей Аляксандравіч ВОЛКАЎ,,,
13746,person,Alexei Alexandrovich VOLKOV,,,
13747,person,Aliaksey Aliaksandravich VOLKAU,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.068.01.0029.01.ENG&toc=OJ%3AL%3A2021%3A068%3ATOC,,
13748,person,Aleksej Aleksandrovitj VOLKOV,,,
13749,person,Aljaksej Aljaksandravitj VOLKAU,,,
13750,person,,,,
13751,person,Сергей Яковлевич АЗЕМША,,,
13752,person,Сяргей Якаўлевіч АЗЕМША,,,
13753,person,Sergei Yakovlevich AZEMSHA,,,
13754,person,Siarhei Yakaulevich AZEMSHA,,,
13755,person,Sergej Jakovlevitj AZEMSJA,,,
13756,person,Siarhej Jakaulevitj AZEMSJA,,,
13757,person,,,,
13758,person,Андрей Федорович СМАЛЬ,,,
13759,person,Андрэй Фёдаравіч СМАЛЬ,,,
13760,person,Andrei Fyodorovich SMAL,,,
13761,person,Andrei Fiodaravich SMAL,,,
13762,person,Andrej Fedorovitj SMAL,,,
13763,person,Andrej Fjodaravitj SMAL,,,
13764,person,,,,
13765,person,Андрей Юрьевич ПАВЛЮЧЕНКО,,,
13766,person,Андрэй Юр'евіч ПАЎЛЮЧНКА,,,
13767,person,Andrei Yurevich PAVLYUCHENKO,,,
13768,person,Andrei Yurevich PAULIUCHENKA,,,
13769,person,Andrej Jurjevitj PAVLJUTJENKO,,,
13770,person,Andrej Jurjevitj PAULJUTJENKA,,,
13771,person,,,,
13772,person,Игорь Иванович БУЗОВСКИЙ,,,
13773,person,Ігар Іванавіч БУЗОЎСКІ,,,
13774,person,Igor Ivanovich BUZOVSKI,,,
13775,person,Ihar Ivanavich BUZOUSKI,,,
13776,person,Igor Ivanovitj BUZOVSKIJ,,,
13777,person,Ihar Ivanavitj BUZOUSKI,,,
13778,person,,,,
13779,person,Наталья Николаевна ЭЙСМОНТ,,,
13780,person,Наталля Мікалаеўна ЭЙСМАНТ,,,
13781,person,Natalia Nikolayevna EISMONT,,,
13782,person,Natallia Mikalaeuna  EISMANT,,,
13783,person,Natalja Nikolajevna EJSMONT,,,
13784,person,Natalja Mikalajeuna EJSMANT,,,
13785,person,,,,
13786,person,Сергей Евгеньевич ЗУБКОВ,,,
13787,person,Сяргей Яўгенавіч ЗУБКОЎ,,,
13788,person,Sergei Yevgenevich ZUBKOV,,,
13789,person,Siarhei Yaugenavich ZUBKOU,,,
13790,person,Sergej Jevgenjevitj ZUBKOV,,,
13791,person,Siarhej Jauhenavitj ZUBKOU,,,
13792,person,,,,
13793,person,Андрей Алексеевич РАВКОВ,,,
13794,person,Андрэ́й Аляксе́евіч РАЎКО́Ў,,,
13795,person,Andrei Alexeyevich RAVKOV,,,
13796,person,Andrei Aliakseevich RAUKOU,,,
13797,person,Andrej Aleksejevitj RAVKOV,,,
13798,person,Andrej Aljaksejevitj RAUKOU,,,
13799,person,,,,
13800,person,Петр Петрович МИКЛАШЕВИЧ,,,
13801,person,Пётр Пятровіч МІКЛАШЭВІЧ,,,
13802,person,Petr Petrovich MIKLASHEVICH,,,
13803,person,Pyotr Piatrovich MIKLASHEVICH,,,
13804,person,Petr Petrovitj MIKLASJEVITJ,,,
13805,person,Pjotr Pjatrovitj MIKLASJEVITJ,,,
13806,person,,,,
13807,person,Игорь Петрович СЕРГЕЕНКО,,,
13808,person,Ігар Пятровіч СЕРГЯЕНКА,,,
13809,person,Igor Petrovich SERGEENKO,,,
13810,person,Ihar Piatrovich SERGYAENKA,,,
13811,person,Igor Petrovitj SERGEJENKO,,,
13812,person,Ihar Pjatrovitj SERHIAJENKA,,,
13813,person,,,,
13814,person,Александр Григорьевич ЛУКАШЕНКО,,,
13815,person,Аляксандр Рыгоравіч ЛУКАШЭНКА,,,
13816,person,Alexandr Grigorievich LUKASHENKO,,,
13817,person,Aliaksandr Ryhoravich LUKASHENKA,,,
13818,person,Aleksandr Grigorjevitj LUKASJENKO,,,
13819,person,Aljaksandr Ryhoravitj LUKASJENKA,,,
13820,person,Alexander Grigorievich LUKASHENKO,,,
13821,person,,,,
13822,person,Talal Barazi,,,
13823,person,Talal AL-BARAZI,,,
13824,person,طلال البرازي,,,
13825,person,,,,
13826,person,Lubana Mshaweh,,,
13827,person,Loubana Mshaweh,,,
13828,person,Lubana MOUCHAWEH,,,
13829,person,Loubana MOUCHAWEH,,,
13830,person,لبانة مشوح,,,
13831,person,,,,
13832,person,Darem TABA’A,,,
13833,person,دارم طباع,,,
13834,person,,,,
13835,person,Ahmad al-Sayed,,,
13836,person,Ahmad al-Sayyed,,,
13837,person,Ahmad Alsyed,,,
13838,person,Ahmad SAYYED,,,
13839,person,احمد السيد,,,
13840,person,,,,
13841,person,Tamam Raad,,,
13842,person,Tammam Raad,,,
13843,person,Tamam RA’AD,,,
13844,person,Tammam RA’AD,,,
13845,person,تمام رعد,,,
13846,person,,,,
13847,person,,,,
13848,person,Kenan Yagi,,,
13849,person,Kinan Yagi,,,
13850,person,Kenan YAGHI,,,
13851,person,Kinan YAGHI,,,
13852,person,كنان ياغي,,,
13853,person,,,,
13854,person,Zouhair KHAZIM,,,
13855,person,Zuhair KHAZIM,,,
13856,person,زهير خزيم,,,
13857,person,,,,
13858,person,,,,
13859,person,Bassam TU’MA,,,
13860,person,Bassam TOU’MA,,,
13861,person,بسام طعمة,,,
13862,person,,,,
13863,person,Hassan AL-GHABBASH,,,
13864,person,Hassan GHOBASH,,,
13865,person,Hassan GHABACHE,,,
13866,person,حسن غباشة,,,
13867,person,,,,
13868,person,Ziyad SABBAGH,,,
13869,person,زياد صباغ,,,
13870,person,,,,
13871,person,Mohammad Hassan QATANA,,,
13872,person,حسن قطانة,,,
13873,person,,,,
13874,person,Ghassan AL-ZAMEL,,,
13875,person,Ghassan AL-ZAMIL,,,
13876,person,Ghassan ZAMEL,,,
13877,person,غسان زامل,,,
13878,person,,,,
13879,person,Mohammad Fayez AL-BARASHA,,,
13880,person,Mohammad Fayez AL-BARSHA,,,
13881,person,Mohammad Fayez BARCHA,,,
13882,person,Mohamad Fayez AL-BARASHA,,,
13883,person,Mohamad Fayez AL-BARSHA,,,
13884,person,Mohamad Fayez BARCHA,,,
13885,person,محمد فايز برشة,,,
13886,person,,,,
13887,person,Maloul AL-HUSSEIN,,,
13888,person,Maloul HUSSEIN,,,
13889,person,Malloul AL-HUSSEIN,,,
13890,person,Malloul HUSSEIN,,,
13891,person,ملول حسين,,,
13892,person,,,,
13893,person,Mohammad Samir HADDAD,,,
13894,person,محمد سمير حداد,,,
13895,person,,,,
13896,person,Анатолий Александрович СИВАК,,,
13897,person,Анатоль Аляксандравіч СІВАК,,,
13898,person,Anatoli Alexandrovich SIVAK,,,
13899,person,Anatol Aliaksandravich SIVAK,,,
13900,person,Anatolij Aleksandrovitj SIVAK,,,
13901,person,Anatol Aljaksandravitj SIVAK,,,
13902,person,,,,
13903,person,Ivan Mikhailovich EISMONT,,,
13904,person,Иван Михайлович Э́ЙСМОНТ,,,
13905,person,Іван Міхайлавіч ЭЙСМАНТ,,,
13906,person,Ivan Mikhailavich EISMANT,,,
13907,person,Ivan Michajlovitj EJSMONT,,,
13908,person,Ivan Michajlavitj EJSMANT,,,
13909,person,,,,
13910,person,Владимир Степанович КАРАНИК,,,
13911,person,Уладзімір Сцяпанавіч КАРАНІК,,,
13912,person,Vladimir Stepanovich KARANIK,,,
13913,person,Uladzimir Stsiapanavich KARANIK,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.068.01.0029.01.ENG&toc=OJ%3AL%3A2021%3A068%3ATOC,,
13914,person,Vladimir Stepanovitj KARANIK,,,
13915,person,Uladzimir Stsiapanavitj KARANIK,,,
13916,person,,,,
13917,person,Наталья Ивановна КОЧАНОВА,,,
13918,person,Наталля Іванаўна КАЧАНАВА,,,
13919,person,Natalia Ivanovna KOCHANOVA,,,
13920,person,Natallia Ivanauna KACHANAVA,,,
13921,person,Natalja Ivanovna KOTJANOVA,,,
13922,person,Natallja Ivanauna KATJANAVA,,,
13923,person,,,,
13924,person,Павел Николаевич ЛЁГКИЙ,,,
13925,person,Павел Мікалаевіч ЛЁГКІ,,,
13926,person,Pavel Nikolaevich LIOHKI,,,
13927,person,Pavel Mikalaevich LIOHKI,,,
13928,person,Pavel Nikolajevitj LJOGKIJ,,,
13929,person,Pavel Mikalajevitj LJOHKI,,,
13930,person,,,,
13931,person,Игорь Владимирович ЛУЦКИЙ,,,
13932,person,Ігар Уладзіміравіч ЛУЦКІ,,,
13933,person,Igor Vladimirovich LUTSKY,,,
13934,person,Ihar Uladzimiravich LUTSKY,,,
13935,person,Igor Vladimirovitj LUTSKIJ,,,
13936,person,Ihar Uladzimiravitj LUTSKI,,,
13937,person,,,,
13938,person,Андрей Иванович ШВЕД,,,
13939,person,Андрэй Іванавіч ШВЕД,,,
13940,person,Andrei Ivanovich SHVED,,,
13941,person,Andrei Ivanavich SHVED,,,
13942,person,Andrej Ivanovitj SJVED,,,
13943,person,Andrej Ivanavitj SJVED,,,
13944,person,,,,
13945,person,Геннадий Андреевич БОГДАН,,,
13946,person,Генадзь Андрэевіч БОГДАН,,,
13947,person,Gennady Andreievich BOGDAN,,,
13948,person,Genadz Andreevich BOGDAN,,,
13949,person,Gennadij Andrejevitj BOGDAN,,,
13950,person,Henadz Andrejevitj BOHDAN,,,
13951,person,,,,
13952,person,Игорь Павлович БУРМИСТРОВ,,,
13953,person,Ігар Паўлавіч БУРМІСТРАЎ,,,
13954,person,Igor Pavlovich BURMISTROV,,,
13955,person,Ihar Paulavich BURMISTRAU,,,
13956,person,Igor Pavlovitj BURMISTROV,,,
13957,person,Ihar Paulavitj BURMISTRAU,,,
13958,person,,,,
13959,person,Артем Константинович ДУНЬКО,,,
13960,person,Арцём Канстанцінавіч ДУНЬКА,,,
13961,person,Artem Konstantinovich DUNKO,,,
13962,person,Arciom Kanstantinavich DUNKA,,,
13963,person,Artem Konstantinovitj DUNKO,,,
13964,person,Artsiom Kanstantsinavitj DUNKA,,,
13965,person,,,,
13966,person,Олег Георгиевич КАРАЗЕЙ,,,
13967,person,Алег Георгіевіч КАРАЗЕЙ,,,
13968,person,Oleg Georgievich KARAZEI,,,
13969,person,Aleh Heorhievich KARAZIEI,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.046.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A046%3ATOC,,
13970,person,Oleg Georgijevitj KARAZEJ,,,
13971,person,Aleh Heorhievitj KARAZEJ,,,
13972,person,,,,
13973,person,Дмитрий Александрович КУРЬЯН,,,
13974,person,Дзмітрый Аляксандравіч КУРЬЯН,,,
13975,person,Dmitry Alexandrovich KURYAN,,,
13976,person,Dzmitry Aliaksandravich KURYAN,,,
13977,person,Dmitrij Aleksandrovitj KURJAN,,,
13978,person,Dzmitryj Aljaksandravitj KURJAN,,,
13979,person,,,,
13980,person,Алекса́ндр Ге́нрихович ТУРЧИ́Н,,,
13981,person,Алякса́ндр Ге́нрыхавіч ТУРЧЫ́Н,,,
13982,person,Alexandr  Henrihovich TURCHIN,,,
13983,person,Aliaksandr Henrykavich TURCHIN,,,
13984,person,Alexander Henrihovich TURCHIN,,,
13985,person,Aleksandr Genrichovitj TURTJIN,,,
13986,person,Aljaksandr Henrychavitj TURTJYN,,,
13987,person,Aleksandr Henrihovich TURCHIN,,,
13988,person,,,,
13989,person,Дмитрий Николаевич ШУМИЛИН,,,
13990,person,Дзмітрый Мікалаевіч ШУМІЛІН,,,
13991,person,Dmitry Nikolayevich SHUMILIN,,,
13992,person,Dzmitry Mikalaevich SHUMILIN,,,
13993,person,Dmitrij Nikolajevitj SJUMILIN,,,
13994,person,Dzmitryj Mikalajevitj SJUMILIN,,,
13995,person,,,,
13996,person,Виталий Иванович СТАСЮКЕВИЧ,,,
13997,person,Віталь Іванавіч СТАСЮКЕВІЧ,,,
13998,person,Vitalyi Ivanovich STASIUKEVICH,,,
13999,person,Vital Ivanavich STASIUKEVICH,,,
14000,person,Vitalij Ivanovitj STASIUKEVITJ,,,
14001,person,Vital Ivanavitj STASIUKEVITJ,,,
14002,person,,,,
14003,person,Сергей Леонидович КАЛИННИК,,,
14004,person,Сяргей Леанідавіч КАЛИННИК,,,
14005,person,Siarhei Leanidavich KALINNIK,,,
14006,person,Sergei Leonidovich KALINNIK,,,
14007,person,Sergej Leonidovitj KALINNIK,,,
14008,person,Siarhej Leanidavitj KALINNIK,,,
14009,person,,,,
14010,person,Вадим Сергеевич ПРИГАРА,,,
14011,person,Вадзім Сяргеевіч ПРЫГАРА,,,
14012,person,Vadzim Siarhaevich PRYGARA,,,
14013,person,Vadim Sergeyevich PRIGARA,,,
14014,person,Vadim Sergejevitj PRIGARA,,,
14015,person,Vadzim Siarhejevitj PRYHARA,,,
14016,person,,,,
14017,person,Александр Александрович ПЕТРАШ,,,
14018,person,Аляксандр Аляксандравіч ПЕТРАШ,,,
14019,person,Alexandr Alexandrovich PETRASH,,,
14020,person,Aliaksandr Aliaksandravich PIETRASH,,,
14021,person,Aleksandr Aleksandrovitj PETRASJ,,,
14022,person,Aljaksandr Aljaksandravitj PETRASJ,,,
14023,person,Alexander Alexandrovich PETRASH,,,
14024,person,,,,
14025,person,Андрей Александрович ЛАГУНОВИЧ,,,
14026,person,Андрэй Аляксандравіч ЛАГУНОВІЧ,,,
14027,person,Andrei Alexandrovich LAHUNOVICH,,,
14028,person,Andrei Aliaksandravich LAHUNOVICH,,,
14029,person,Andrej Aleksandrovitj LAGUNOVITJ,,,
14030,person,Andrej Aljaksandravitj LAHUNOVITJ,,,
14031,person,Елена Васильевна ЛИТВИНА,,,
14032,person,Алена Васільеўна ЛІТВІНА,,,
14033,person,Elena Vasilevna LITVINA,,,
14034,person,Alena Vasileuna LITVINA,,,
14035,person,Jelena Vasiljevna LITVINA,,,
14036,person,Alena Vasiljeuna LITVINA,,,
14037,person,Виктория Валерьевна ШАБУНЯ,,,
14038,person,Вікторыя Валер'еўна ШАБУНЯ,,,
14039,person,Victoria Valerevna SHABUNYA,,,
14040,person,Victoria Valeryeuna SHABUNYA,,,
14041,person,Viktorija Valerjevna SJABUNJA,,,
14042,person,Viktoryja Valerjeuna SJABUNJA,,,
14043,person,,,,
14044,person,Елена Александровна ЖИВИЦА,,,
14045,person,Алена Аляксандравна ЖЫВІЦА,,,
14046,person,Elena Alexandrovna ZHYVITSA,,,
14047,person,Alena Aliaksandravna ZHYVITSA,,,
14048,person,Jelena Aleksandrovna ZJIVITSA,,,
14049,person,Alena Aljaksandravna ZJYVITSA,,,
14050,person,,,,
14051,person,Наталья Анатольевна ДЕДКОВА,,,
14052,person,Наталля Анатольеўна ДЗЯДКОВА,,,
14053,person,Natalia Anatolievna DEDKOVA,,,
14054,person,Natallia Anatolievna DZIADKOVA,,,
14055,person,Natalja Anatoljevna DEDKOVA,,,
14056,person,Natallja Anatoljeuna DZIADKOVA,,,
14057,person,,,,
14058,person,Марина Аркадьевна ФЕДОРОВА,,,
14059,person,Марына Аркадзьеўна ФЁДАРАВА,,,
14060,person,Marina Arkadievna FEDOROVA,,,
14061,person,Maryna Arkadzeuna FIODARAVA,,,
14062,person,Marina Arkadjevna FEDOROVA,,,
14063,person,Maryna Arkadzjeuna FJODARAVA,,,
14064,person,,,,
14065,person,Юлия Чеславовна ГУСТЫР,,,
14066,person,Юлія Чаславаўна ГУСТЫР,,,
14067,person,Yulia Cheslavovna HUSTYR,,,
14068,person,Yulia Chaslavauna HUSTYR,,,
14069,person,Julija Tjeslavovna GUSTYR,,,
14070,person,Julija Tjaslavauna HUSTYR,,,
14071,person,,,,
14072,person,Елена Тимофеевна НЕКРАСОВА,,,
14073,person,Алена Цімафееўна НЯКРАСАВА,,,
14074,person,Elena Timofeyevna NEKRASOVA,,,
14075,person,Alena Tsimafeeuna NYAKRASAVA,,,
14076,person,Jelena Timofejevna NEKRASOVA,,,
14077,person,Alena Tsimafejeuna NJAKRASAVA,,,
14078,person,,,,
14079,person,Александр Васильевич ШАКУТИН,,,
14080,person,Аляксандр Васільевіч ШАКУЦІН,,,
14081,person,Alexander Vasilevich SHAKUTIN,,,
14082,person,Aliaksandr Vasilevich SHAKUTSIN,,,
14083,person,Aleksandr Vasiljevitj SJAKUTIN,,,
14084,person,Aljaksandr Vasiljevitj SJAKUTSIN,,,
14085,person,Alexandr Vasilevich SHAKUTIN,,,
14086,person,,,,
14087,person,Николай Николаевич ВОРОБЕЙ,,,
14088,person,Мікалай Мікалаевіч ВЕРАБЕЙ,,,
14089,person,Мікалай Мікалаевіч ВАРАБЕЙ,,,
14090,person,Nikolay Nikolaevich VOROBEY,,,
14091,person,Mikalai Mikalaevich VERABEI,,,
14092,person,Mikalai Mikalaevich VARABEI,,,
14093,person,Nikolaj Nikolajevitj VOROBEJ,,,
14094,person,Mikalaj Mikalajevitj VERABEJ,,,
14095,person,,,,
14096,enterprise,Белтехэкспорт,,,
14097,enterprise,Beltechexport,,,
14098,enterprise,Beltecheksport,,,
14099,enterprise,,Minsk,BELARUS,Nezavisimosti Ave. 86-B
14100,enterprise,ЗТАА “Дана Астра”,,,
14101,enterprise,ИООО “Дана Астра”,,,
14102,enterprise,Dana Astra,,,
14103,enterprise,,Minsk,,Peter Mstislavets St. 9
14104,enterprise,,,,
14105,enterprise,Главное хозяйственное управление,,,
14106,enterprise,GHU – Main Economic Department of the Presidential Administration,,,
14107,enterprise,GHU — den centrale økonomiske afdeling for præsidentens administration,,,
14108,enterprise,GHU – Hauptwirtschaftsabteilung der Präsidialverwaltung,,,
14109,enterprise,GHU – Departamento Económico Principal de la Administración Presidencial,,,
14110,enterprise,GHU – Κεντρική Υπηρεσία Οικονομικών του Προεδρικού Γραφείου,,,
14111,enterprise,GHU – Office central économique de l’administration présidentielle,,,
14112,enterprise,GHU – glavni odjel za gospodarstvo predsjedničke administracije,,,
14113,enterprise,GHU – prezidento administracijos Vyriausioji ūkio valdyba,,,
14114,enterprise,GHU – Prezidenta administrācijas galvenais ekonomikas departaments,,,
14115,enterprise,GHU – Az elnöki igazgatás gazdasági főosztálya,,,
14116,enterprise,GHU - Id-Dipartiment Ekonomiku Ewlieni tal-Amministrazzjoni Presidenzjali,,,
14117,enterprise,GHU – Dipartimento economico principale dell'amministrazione presidenziale,,,
14118,enterprise,GHU – Główny Urząd Gospodarczy administracji prezydenta,,,
14119,enterprise,GHU – Departamento Económico Principal da Administração Presidencial,,,
14120,enterprise,Departamentul economic general al Administrației Prezidențiale,,,
14121,enterprise,GHU – glavni gospodarski oddelek urada predsednika,,,
14122,enterprise,GHU – Hlavné ekonomické oddelenie prezidentskej kancelárie,,,
14123,enterprise,huvudavdelningen för ekonomi vid presidentens kansli,,,
14124,enterprise,GHU – Hoofdbureau economie van het presidentieel kabinet,,,
14125,enterprise,GHU – presidentin hallinnon päätalousosasto,,,
14126,enterprise,GHU – Hlavní hospodářská správa prezidentské kanceláře,,,
14127,enterprise,GHU – presidendi kantselei juhtiv majandusosakond,,,
14128,enterprise,,Minsk,BELARUS,Miasnikova St. 37
14129,enterprise,"""ООО """"Синезис""""""",,,
14130,enterprise,SYNESIS LLC,,,
14131,enterprise,,Moscow,RU,Mantulinskaya 24
14132,enterprise,,Minsk,BY,Platonova 20B
14133,enterprise,,,,
14134,enterprise,,,,
14135,enterprise,Агат-электромеханический завод,,,
14136,enterprise,AGAT electromechanical Plant OJSC,,,
14137,enterprise,Elektromehanski zavod OJSC,,,
14138,enterprise,Elektromehaanikatehas AGAT OJSC,,,
14139,enterprise,zakłady elektromechaniczne AGAT OJSC,,,
14140,enterprise,Fábrica eletromecânica AGAT OJSC,,,
14141,enterprise,Open vennootschap op aandelen AGAT electromechanical Plant,,,
14142,enterprise,,Minsk,BY,Nezavisimosti Ave. 115
14143,enterprise,140 ремонтный завод,,,
14144,enterprise,140 Repair Plant,,,
14145,enterprise,Remontni zavod,,,
14146,enterprise,Zakłady naprawcze 140,,,
14147,enterprise,,,UNKNOWN,
14148,enterprise,МЗКТ - Минский завод колёсных тягачей,,,
14149,enterprise,VOLAT,,,
14150,enterprise,MZKT,,,
14151,enterprise,,,UNKNOWN,
14152,person,Виктор Иванович СТАНИСЛАВЧИК,,,
14153,person,Віктар Іванавіч СТАНІСЛАЎЧЫК,,,
14154,person,Viktor Ivanovich STANISLAVCHIK,,,
14155,person,Viktar Ivanavich STANISLAUCHYK,,,
14156,person,Viktor Ivanovitj STANISLAVTJIK,,,
14157,person,Viktar Ivanavitj STANISLAUTJYK,,,
14158,person,,,,
14159,person,فيصل المقداد,,,
14160,person,Fayçal AL-MEQDAD,,,
14161,person,Fayçal MEQDAD,,,
14162,person,Fayçal AL-MEKDAD,,,
14163,person,Faisal AL-MEQDAD,,,
14164,person,Faisal MEQDAD,,,
14165,person,Faisal AL-MEKDAD,,,
14166,person,Fayçal MEKDAD,,,
14167,person,Faisal MEKDAD,,,
14168,person,,,,
14169,person,Евгений Викторович Пригожин,,,
14170,person,Yevgeniy Viktorovich PRIGOZHIN,,,
14171,person,,,,
14172,person,,,,
14173,person,Gholamreza SOLEIMANI,,,
14174,person,,,,
14175,person,,,,
14176,person,,,,
14177,person,,,,
14178,person,Hussain SALAMI,,,
14179,person,Hossein SALAMI,,,
14180,person,,,,
14181,person,,,,
14182,person,,,,
14183,person,,,,
14184,person,Hassan KARAMI,,,
14185,person,,,,
14186,person,Mohammad PAKPUR,,,
14187,person,Mohammad PAKPOUR,,,
14188,person,,,,
14189,person,,,,
14190,person,,,,
14191,person,Hossein ASHTARI,,,
14192,person,,,,
14193,person,,,,
14194,person,,,,
14195,person,,,,
14196,person,Gholamreza ZIAEI,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2021.124.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A124I%3ATOC,,
14197,person,Hassan SHAHVARPOUR,,,
14198,person,,,,
14199,person,,,,
14200,person,Layla VASEGHI,,,
14201,person,Layla VASEQI,,,
14202,person,Leila VASEGHI,,,
14203,person,Leyla VASEGHI,,,
14204,person,,,,
14205,person,,,,
14206,person,,,,
14207,enterprise,Evin Prison,,,
14208,enterprise,затвор Evin,,,
14209,enterprise,Prisión de Evin,,,
14210,enterprise,Věznice Evín,,,
14211,enterprise,Evin-Gefängnis,,,
14212,enterprise,Φυλακή Evin,,,
14213,enterprise,Prison d’Evin,,,
14214,enterprise,Zatvor Evin,,,
14215,enterprise,Prigione di Evin,,,
14216,enterprise,Evino kalėjimas,,,
14217,enterprise,Il-Ħabs ta’ Evin,,,
14218,enterprise,Evingevangenis,,,
14219,enterprise,Więzienie Evin,,,
14220,enterprise,Prisão de Evin,,,
14221,enterprise,Închisoarea Evin,,,
14222,enterprise,Väznica Evin,,,
14223,enterprise,Zapor Evin,,,
14224,enterprise,Evinin vankila,,,
14225,enterprise,Evin-fängelset,,,
14226,enterprise,,Tehran,,
14227,enterprise,Greater Tehran Prison,,,
14228,enterprise,Hasanabad-e Qom Prison,,,
14229,enterprise,Greater Tehran Central Penitentiary,,,
14230,enterprise,Fashafouyeh Prison,,,
14231,enterprise,prisión de la zona de Teherán y extrarradio,,,
14232,enterprise,prisión de Hasanabad-e Qom,,,
14233,enterprise,penitenciaría central de Gran Teherán,,,
14234,enterprise,Prisión de Fashafouyeh,,,
14235,enterprise,затвор Fashafouyeh,,,
14236,enterprise,Velká teheránská věznice,,,
14237,enterprise,věznice Hasanabad-e Qom,,,
14238,enterprise,Velká teheránská ústřední věznice,,,
14239,enterprise,Věznice Fašafújeh,,,
14240,enterprise,Hasanabad-e Qom-Gefängnis,,,
14241,enterprise,Teheraner Zentralgefängnis,,,
